PROPERTY_NUM,TRANSACTION_AMOUNT,YEAR_BUILT,ADDRESS,REGISTRATION_DATE,ROAD_NAME,APARTMENT_NAME,SQUARE_FOOTAGE,FLOOR_NUMBER
1944,480000000,2018,부산광역시 동래구  온천동 1833 ,2024-07-17,쇠미로,동래삼정그린코아포레스트,84.68,19

1945,750000000,2022,부산광역시 동래구  온천동 1853 ,2024-07-17,금정마을로,동래래미안아이파크,84.99,16

1946,355000000,2006,부산광역시 동래구  사직동 590-3 ,2024-07-01,쇠미로81번길,사직2차삼정그린코아,80.44,4

1947,800000000,2020,부산광역시 동래구  사직동 1058 ,2024-07-01,아시아드대로134번길,쌍용더플래티넘사직아시아드아파트,69.18,33

1948,536000000,2024,부산광역시 동래구  사직동 566-3 ,2024-07-01,사직북로48번길,사직하늘채리센티아,84.91,10

1949,525000000,2006,부산광역시 동래구  사직동 1017 ,2024-07-02,사직로,사직쌍용예가,84.97,5

1950,960000000,2020,부산광역시 동래구  사직동 1058 ,2024-07-02,아시아드대로134번길,쌍용더플래티넘사직아시아드아파트,84.47,27

1951,533000000,2024,부산광역시 동래구  사직동 566-3 ,2024-07-02,사직북로48번길,사직하늘채리센티아,84.9,18

1952,430000000,2006,부산광역시 동래구  사직동 1017 ,2024-07-03,사직로,사직쌍용예가,84.97,8

1953,939000000,2020,부산광역시 동래구  사직동 1058 ,2024-07-03,아시아드대로134번길,쌍용더플래티넘사직아시아드아파트,84.47,21

1954,363000000,2010,부산광역시 동래구  사직동 1019 ,2024-07-04,쇠미로,삼환나우빌,77.58,13

1955,185000000,2014,부산광역시 동래구  사직동 112-7 ,2024-07-04,아시아드대로114번길,금샘하이클래스,49.94,8

1956,915000000,2020,부산광역시 동래구  사직동 1058 ,2024-07-05,아시아드대로134번길,쌍용더플래티넘사직아시아드아파트,84.94,36

1957,640000000,2024,부산광역시 동래구  사직동 566-3 ,2024-07-07,사직북로48번길,사직하늘채리센티아,84.91,14

1958,307000000,2006,부산광역시 동래구  사직동 1017 ,2024-07-09,사직로,사직쌍용예가,59.94,4

1959,1000000000,2017,부산광역시 동래구  사직동 1041 ,2024-07-10,아시아드대로146번길,사직롯데캐슬더클래식,84.86,23

1960,400000000,2006,부산광역시 동래구  사직동 1017 ,2024-07-16,사직로,사직쌍용예가,84.97,3

1961,500000000,2024,부산광역시 동래구  사직동 566-3 ,2024-07-18,사직북로48번길,사직하늘채리센티아,84.9,8

1962,245000000,1995,부산광역시 북구  금곡동 56-1 ,2024-07-03,효열로,벽산삼협한솔,86.0,8

1963,57000000,1996,부산광역시 북구  금곡동 810 ,2024-07-06,효열로,금곡9단지주공,39.43,2

1964,320000000,1995,부산광역시 북구  금곡동 56-1 ,2024-07-06,효열로,벽산삼협한솔,125.78,16

1965,90000000,1994,부산광역시 북구  금곡동 57-1 ,2024-07-08,효열로220번길,금곡3단지주공,41.85,8

1966,104000000,1994,부산광역시 북구  금곡동 57-1 ,2024-07-10,효열로220번길,금곡3단지주공,49.77,9

1967,379000000,2015,부산광역시 북구  금곡동 1918 ,2024-07-10,금곡대로470번길,신화명리버뷰자이,84.98,14

1968,222000000,1994,부산광역시 북구  금곡동 94-1 ,2024-07-11,금곡대로616번길,유림2차(2),88.57,15

1969,510000000,2002,부산광역시 북구  화명동 2264 ,2024-07-01,화명신도시로,롯데낙천대,84.77,7

1970,260000000,2004,부산광역시 북구  화명동 1150 ,2024-07-01,금곡대로,동원로얄듀크,59.99,22

1971,225000000,2003,부산광역시 북구  화명동 732 ,2024-07-01,화명대로,삼한힐파크,84.99,2

1972,342000000,1998,부산광역시 북구  화명동 196 ,2024-07-02,대천천길,경남아너스빌,84.91,18

1973,650000000,2004,부산광역시 북구  화명동 2306 ,2024-07-02,화명신도시로,대림쌍용강변타운,128.32,9

1974,118000000,1996,부산광역시 북구  화명동 295 ,2024-07-02,양달로,도시화명그린(295),49.42,13

1975,290000000,2001,부산광역시 북구  화명동 2322 ,2024-07-03,학사로17번길,수정강변타운,59.4,13

1976,608000000,2012,부산광역시 북구  화명동 2324 ,2024-07-03,금곡대로,화명롯데캐슬카이저,84.77,3

1977,253000000,1998,부산광역시 북구  화명동 1170-1 ,2024-07-04,금곡대로,대림타운,84.99,19

1978,528000000,2015,부산광역시 북구  화명동 1293-1 ,2024-07-04,화명대로,e편한세상화명힐스,84.98,13

1979,455000000,2012,부산광역시 북구  화명동 2324 ,2024-07-04,금곡대로,화명롯데캐슬카이저,59.69,5

1980,480000000,2002,부산광역시 북구  화명동 2290 ,2024-07-04,화명신도시로,코오롱하늘채1차,84.98,20

1981,180000000,2000,부산광역시 북구  화명동 749 ,2024-07-04,화명대로,화명유림,59.92,12

1982,300000000,2001,부산광역시 북구  화명동 2322 ,2024-07-05,학사로17번길,수정강변타운,59.4,12

1983,260000000,1998,부산광역시 북구  화명동 1170-1 ,2024-07-06,금곡대로,대림타운,84.99,6

1984,388000000,2002,부산광역시 북구  화명동 2264 ,2024-07-06,화명신도시로,롯데낙천대,59.81,19

1985,191000000,2000,부산광역시 북구  화명동 749 ,2024-07-06,화명대로,화명유림,59.92,4

1986,180000000,1998,부산광역시 북구  화명동 1170-1 ,2024-07-06,금곡대로,대림타운,59.8,17

1987,105000000,1996,부산광역시 북구  화명동 295 ,2024-07-08,양달로,도시화명그린(295),49.42,13

1988,520000000,2004,부산광역시 북구  화명동 2306 ,2024-07-08,화명신도시로,대림쌍용강변타운,84.97,13

1989,393000000,1998,부산광역시 북구  화명동 1170-1 ,2024-07-09,금곡대로,대림타운,111.74,19

1990,390000000,2004,부산광역시 북구  화명동 2306 ,2024-07-09,화명신도시로,대림쌍용강변타운,59.89,23

1991,160000000,2000,부산광역시 북구  화명동 749 ,2024-07-10,화명대로,화명유림,59.92,16

1992,465000000,2002,부산광역시 북구  화명동 2288 ,2024-07-10,화명신도시로,코오롱하늘채2차,84.94,2

1993,379000000,2002,부산광역시 북구  화명동 2264 ,2024-07-10,화명신도시로,롯데낙천대,59.81,18

1994,557500000,2012,부산광역시 북구  화명동 2324 ,2024-07-11,금곡대로,화명롯데캐슬카이저,71.91,28

1995,469000000,2002,부산광역시 북구  화명동 2262 ,2024-07-12,화명신도시로,대우이안,84.98,6

1996,1100000000,2012,부산광역시 북구  화명동 2324 ,2024-07-12,금곡대로,화명롯데캐슬카이저,171.77,13

1997,497000000,2002,부산광역시 북구  화명동 2264 ,2024-07-12,화명신도시로,롯데낙천대,84.77,9

1998,458000000,1998,부산광역시 북구  화명동 196 ,2024-07-13,대천천길,경남아너스빌,133.86,8

1999,595000000,2021,부산광역시 북구  화명동 2341 ,2024-07-13,산성로,화명푸르지오헤리센트,84.92,11

2000,450000000,2015,부산광역시 북구  화명동 2337 ,2024-07-13,금곡대로,화명2차동원로얄듀크비스타,84.98,5

2001,414000000,2004,부산광역시 북구  화명동 2306 ,2024-07-16,화명신도시로,대림쌍용강변타운,59.89,24

2002,162000000,1998,부산광역시 북구  만덕동 658 ,2024-07-01,만덕1로104번가길,동일,59.9,13

2003,220000000,1997,부산광역시 북구  만덕동 670-1 ,2024-07-01,만덕1로,협성파크,84.9,13

2004,290000000,2015,부산광역시 북구  만덕동 955 ,2024-07-02,덕천로276번길,백양디이스트(1단지),59.14,16

2005,430000000,2021,부산광역시 북구  만덕동 962 ,2024-07-02,상학로,이편한세상금정산,84.94,20

2006,413000000,2021,부산광역시 북구  만덕동 962 ,2024-07-02,상학로,이편한세상금정산,84.91,7

2007,290000000,2015,부산광역시 북구  만덕동 955 ,2024-07-02,덕천로276번길,백양디이스트(1단지),59.14,16

2008,165000000,1998,부산광역시 북구  만덕동 658 ,2024-07-03,만덕1로104번가길,동일,59.9,15

2009,238000000,2005,부산광역시 북구  만덕동 953 ,2024-07-04,만덕3로,쌍용스윗닷홈,59.89,18

2010,286000000,2015,부산광역시 북구  만덕동 958 ,2024-07-04,덕천로276번길,백양디이스트(2단지),84.99,17

2011,205000000,1992,부산광역시 북구  만덕동 925-1 ,2024-07-05,덕천로234번길,동원,77.82,12

2012,319000000,2015,부산광역시 북구  만덕동 955 ,2024-07-05,덕천로276번길,백양디이스트(1단지),84.99,10

2013,282000000,2011,부산광역시 북구  만덕동 830-49 ,2024-07-05,만덕1로,금정산센트럴포레,59.92,6

2014,194000000,1992,부산광역시 북구  만덕동 911-3 ,2024-07-06,덕천로234번길,럭키2,84.94,4

2015,353000000,2021,부산광역시 북구  만덕동 962 ,2024-07-06,상학로,이편한세상금정산,59.92,22

2016,440000000,2021,부산광역시 북구  만덕동 962 ,2024-07-06,상학로,이편한세상금정산,84.94,9

2017,419000000,2021,부산광역시 북구  만덕동 962 ,2024-07-06,상학로,이편한세상금정산,74.93,1

2018,320000000,2015,부산광역시 북구  만덕동 955 ,2024-07-06,덕천로276번길,백양디이스트(1단지),84.99,28

2019,250000000,2006,부산광역시 북구  만덕동 943-1 ,2024-07-06,함박봉로140번길,상록한신휴플러스,84.99,12

2020,245000000,1998,부산광역시 북구  만덕동 774-7 ,2024-07-06,덕천로,벽산라인타운,84.99,5

2021,152000000,1998,부산광역시 북구  만덕동 774-7 ,2024-07-06,덕천로,벽산라인타운,59.67,3

2022,235000000,2015,부산광역시 북구  만덕동 958 ,2024-07-07,덕천로276번길,백양디이스트(2단지),59.14,19

2023,152500000,1991,부산광역시 북구  만덕동 774 ,2024-07-08,덕천로,럭키,84.28,5

2024,260000000,2022,부산광역시 북구  만덕동 963 ,2024-07-08,상리로,백양산베스티움에코포레,60.0,14

2025,155000000,1991,부산광역시 북구  만덕동 774 ,2024-07-08,덕천로,럭키,84.28,5

2026,314000000,2015,부산광역시 북구  만덕동 955 ,2024-07-10,덕천로276번길,백양디이스트(1단지),84.99,21

2027,434000000,2021,부산광역시 북구  만덕동 962 ,2024-07-10,상학로,이편한세상금정산,84.91,18

2028,288000000,2015,부산광역시 북구  만덕동 955 ,2024-07-10,덕천로276번길,백양디이스트(1단지),59.14,18

2029,195000000,1991,부산광역시 북구  만덕동 927-1 ,2024-07-11,덕천로259번길,대성타워,84.92,9

2030,330000000,2015,부산광역시 북구  만덕동 955 ,2024-07-11,덕천로276번길,백양디이스트(1단지),84.99,19

2031,360000000,2015,부산광역시 북구  만덕동 955 ,2024-07-11,덕천로276번길,백양디이스트(1단지),84.99,22

2032,360000000,2015,부산광역시 북구  만덕동 955 ,2024-07-11,덕천로276번길,백양디이스트(1단지),84.99,22

2033,210000000,1998,부산광역시 북구  만덕동 774-7 ,2024-07-12,덕천로,벽산라인타운,74.6,23

2034,280000000,2011,부산광역시 북구  만덕동 830-49 ,2024-07-13,만덕1로,금정산센트럴포레,59.92,26

2035,430000000,2019,부산광역시 북구  만덕동 960 ,2024-07-13,상학로,더 래디언트 금정산,84.95,26

2036,405000000,2019,부산광역시 북구  만덕동 960 ,2024-07-14,상학로,더 래디언트 금정산,84.95,19

2037,330000000,2019,부산광역시 북구  만덕동 960 ,2024-07-14,상학로,더 래디언트 금정산,59.99,20

2038,390000000,2015,부산광역시 북구  만덕동 955 ,2024-07-15,덕천로276번길,백양디이스트(1단지),84.99,17

2039,275000000,2015,부산광역시 북구  만덕동 956 ,2024-07-15,덕천로276번길,백양디이스트(3단지),59.14,10

2040,255000000,2015,부산광역시 북구  만덕동 957 ,2024-07-18,상리로,백양디이스트(4단지),59.14,2

2041,150000000,2004,부산광역시 북구  덕천동 132-65 ,2024-07-01,함박봉로,롯데,59.96,1

2042,104000000,1991,부산광역시 북구  덕천동 802 ,2024-07-02,덕천로,덕천주공1,44.94,11

2043,166000000,2000,부산광역시 북구  덕천동 397-1 ,2024-07-02,금곡대로8번길,아남프라자,46.8,11

2044,215000000,2019,부산광역시 북구  덕천동 355-4 ,2024-07-03,금곡대로8번길,덕천역이즈카운티,49.88,2

2045,200000000,2000,부산광역시 북구  덕천동 397-1 ,2024-07-11,금곡대로8번길,아남프라자,59.22,9

2046,795000000,2022,부산광역시 북구  덕천동 357-12 ,2024-07-15,만덕대로,포레나부산덕천1차,84.97,19

2047,148000000,2005,부산광역시 북구  구포동 1293 ,2024-07-03,낙동북로,유림노르웨이숲,59.89,19

2048,424000000,2021,부산광역시 북구  구포동 1300 ,2024-07-05,백양대로,리버파크반도유보라,59.95,10

2049,181000000,2005,부산광역시 북구  구포동 1293 ,2024-07-06,낙동북로,유림노르웨이숲,84.91,4

2050,204000000,2017,부산광역시 북구  구포동 394 ,2024-07-06,낙동대로1762번길,구포봄여름가을겨울아파트,64.97,5

2051,383000000,2021,부산광역시 북구  구포동 1300 ,2024-07-12,백양대로,리버파크반도유보라,59.73,14

2052,163000000,2005,부산광역시 북구  구포동 1293 ,2024-07-13,낙동북로,유림노르웨이숲,59.89,19

2053,95000000,1993,부산광역시 북구  구포동 1256-5 ,2024-07-15,시랑로94번길,벽산그린필드2차,84.93,9

2054,464000000,2021,부산광역시 북구  구포동 1300 ,2024-07-17,백양대로,리버파크반도유보라,84.85,16

2055,200000000,1998,부산광역시 해운대구  반송동 260-6 ,2024-07-09,반송순환로,이진,83.74,3

2056,136000000,1997,부산광역시 해운대구  반송동 872 ,2024-07-15,신반송로,삼한2,59.92,8

2057,254000000,1996,부산광역시 해운대구  반여동 1199-11 ,2024-07-02,선수촌로,센텀대림,59.99,7

2058,230000000,2001,부산광역시 해운대구  반여동 1174-1 ,2024-07-02,삼어로,센텀SKVIEW아파트,59.91,3

2059,645000000,2022,부산광역시 해운대구  반여동 1691 ,2024-07-03,반여로,센텀KCC스위첸,84.91,9

2060,320000000,2019,부산광역시 해운대구  반여동 1676 ,2024-07-04,삼어로133번나길,해운대센텀트루엘2단지,59.97,7

2061,55000000,1979,부산광역시 해운대구  반여동 1594-1 ,2024-07-05,재반로242번길,보훈,40.66,1

2062,315000000,2002,부산광역시 해운대구  반여동 1190-1 ,2024-07-05,삼어로,우방신세계타운,84.92,11

2063,428000000,2002,부산광역시 해운대구  반여동 1638 ,2024-07-06,선수촌로,아시아선수촌아파트,75.57,8

2064,365000000,2004,부산광역시 해운대구  반여동 1619 ,2024-07-06,반여로,센텀롯데캐슬아파트,84.97,2

2065,365000000,2004,부산광역시 해운대구  반여동 1619 ,2024-07-06,반여로,센텀롯데캐슬아파트,84.97,2

2066,270000000,2001,부산광역시 해운대구  반여동 1174-1 ,2024-07-08,삼어로,센텀SKVIEW아파트,76.56,3

2067,285000000,2001,부산광역시 해운대구  반여동 1174-1 ,2024-07-10,삼어로,센텀SKVIEW아파트,59.52,23

2068,189000000,2001,부산광역시 해운대구  반여동 585 ,2024-07-13,삼어로,우신,59.8,14

2069,960000000,2005,부산광역시 해운대구  재송동 1200 ,2024-07-01,센텀중앙로,더샵센텀파크1차,84.65,24

2070,510000000,2019,부산광역시 해운대구  재송동 1355 ,2024-07-01,해운대로76번길,센텀리슈빌2단지,59.89,14

2071,1410000000,2005,부산광역시 해운대구  재송동 1200 ,2024-07-02,센텀중앙로,더샵센텀파크1차,125.42,8

2072,678000000,2006,부산광역시 해운대구  재송동 939-2 ,2024-07-02,해운대로76번길,센텀이편한세상,84.98,12

2073,1920000000,2005,부산광역시 해운대구  재송동 1200 ,2024-07-03,센텀중앙로,더샵센텀파크1차,151.92,9

2074,940000000,2005,부산광역시 해운대구  재송동 1200 ,2024-07-04,센텀중앙로,더샵센텀파크1차,84.65,6

2075,120000000,1988,부산광역시 해운대구  재송동 1151-2 ,2024-07-05,재송2로,남성선파크,65.45,5

2076,205000000,1982,부산광역시 해운대구  재송동 1080-5 ,2024-07-05,재송1로60번길,서해재송,83.54,4

2077,627500000,2019,부산광역시 해운대구  재송동 1355 ,2024-07-06,해운대로76번길,센텀리슈빌2단지,84.99,7

2078,719000000,2006,부산광역시 해운대구  재송동 939-2 ,2024-07-07,해운대로76번길,센텀이편한세상,84.98,27
